-0.30091	0.39932	0.86603
-0.341	0.36568	0.86603
-0.33106	0.55098	0.76604
-0.38684	0.51335	0.76604
-0.2494	0.72431	0.64279
-0.32374	0.69427	0.64279
-0.39454	0.65663	0.64279
-0.19481	0.84383	0.5
-0.28195	0.81884	0.5
-0.366	0.78489	0.5
-0.86589	-0.015114	0.5
0.1793	0.92243	0.34202
-0.11452	0.93269	0.34202
-0.21138	0.91561	0.34202
-0.30593	0.8885	0.34202
-0.39713	0.85165	0.34202
-0.7092	0.61649	0.34202
-0.76975	0.53899	0.34202
-0.92243	0.1793	0.34202
-0.93612	0.0819	0.34202
0.28793	0.94178	0.17365
-0.017187	0.98466	0.17365
-0.12002	0.97747	0.17365
-0.22153	0.95957	0.17365
-0.32062	0.93115	0.17365
-0.67164	0.72024	0.17365
-0.74324	0.64609	0.17365
-0.94178	0.28793	0.17365
-0.96671	0.18791	0.17365
0.73135	0.682	6.1232e-17
0.48481	0.87462	6.1232e-17
0.39073	0.9205	6.1232e-17
0.087156	0.99619	6.1232e-17
-0.017452	0.99985	6.1232e-17
-0.12187	0.99255	6.1232e-17
-0.22495	0.97437	6.1232e-17
-0.60182	0.79864	6.1232e-17
-0.682	0.73135	6.1232e-17
-0.9205	0.39073	6.1232e-17
-0.9563	0.29237	6.1232e-17
0.56486	0.80671	-0.17365
0.47744	0.86133	-0.17365
0.18791	0.96671	-0.17365
0.085832	0.98106	-0.17365
-0.017187	0.98466	-0.17365
-0.12002	0.97747	-0.17365
-0.50721	0.84415	-0.17365
-0.59267	0.7865	-0.17365
0.27474	0.89863	-0.34202
0.1793	0.92243	-0.34202
0.0819	0.93612	-0.34202
0.2532	0.82818	-0.5
0.16525	0.85011	-0.5
0.22397	0.73257	-0.64279
