-0.52119	0.69164	0.5
-0.25752	0.42858	0.86603
-0.27165	0.58256	0.76604
-0.17232	0.74641	0.64279
-0.2494	0.72431	0.64279
-0.32374	0.69427	0.64279
-0.10554	0.85957	0.5
-0.19481	0.84383	0.5
-0.28195	0.81884	0.5
-0.6536	0.56816	0.5
0.36717	0.86499	0.34202
0.0819	0.93612	0.34202
-0.0164	0.93955	0.34202
-0.11452	0.93269	0.34202
-0.21138	0.91561	0.34202
-0.48398	0.80547	0.34202
-0.56552	0.75047	0.34202
-0.64087	0.68725	0.34202
-0.86499	0.36717	0.34202
0.47744	0.86133	0.17365
0.3848	0.90652	0.17365
0.18791	0.96671	0.17365
0.085832	0.98106	0.17365
-0.017187	0.98466	0.17365
-0.12002	0.97747	0.17365
-0.4162	0.89254	0.17365
-0.50721	0.84415	0.17365
-0.59267	0.7865	0.17365
-0.80671	0.56486	0.17365
-0.86133	0.47744	0.17365
-0.90652	0.3848	0.17365
0.57358	0.81915	6.1232e-17
0.48481	0.87462	6.1232e-17
0.29237	0.9563	6.1232e-17
0.19081	0.98163	6.1232e-17
0.087156	0.99619	6.1232e-17
-0.017452	0.99985	6.1232e-17
-0.32557	0.94552	6.1232e-17
-0.42262	0.90631	6.1232e-17
-0.51504	0.85717	6.1232e-17
-0.60182	0.79864	6.1232e-17
-0.75471	0.65606	6.1232e-17
-0.81915	0.57358	6.1232e-17
-0.87462	0.48481	6.1232e-17
0.64609	0.74324	-0.17365
0.56486	0.80671	-0.17365
0.3848	0.90652	-0.17365
0.28793	0.94178	-0.17365
0.18791	0.96671	-0.17365
0.085832	0.98106	-0.17365
-0.22153	0.95957	-0.17365
-0.32062	0.93115	-0.17365
-0.4162	0.89254	-0.17365
-0.50721	0.84415	-0.17365
-0.67164	0.72024	-0.17365
0.36717	0.86499	-0.34202
0.27474	0.89863	-0.34202
0.1793	0.92243	-0.34202
-0.11452	0.93269	-0.34202
-0.30593	0.8885	-0.34202
0.33838	0.79718	-0.5
0.37139	0.67	-0.64279
